"links_link","links_img_url","links_product_name","links_product_brand","links_product_brand_url","links_more_details","links_details","links_color_url_list"
"https://shop.nordstrom.com/s/fleurette-stand-collar-wool-car-coat-nordstrom-exclusive/5317287?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/f2601bb0-a0e9-46c7-8942-a8e8ca4ea118.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Stand Collar Wool Car Coat","FLEURETTE","https://shop.nordstrom.com/brands/fleurette--249?origin=productBrandLink","FLEURETTE Stand Collar Wool Car Coat, Main, color, BLACK
Size Info
Regular: True to size.
Petite: If between sizes, order one size up.
Details & Care
This updated car coat is cut from luxurious Italian wool cut in a modified A-line silhouette that's both comfortable and flattering.
33"" length (size 8)
Hidden-button placket
Stand collar
Side welt pockets
Side slits
Lined
100% wool
Dry clean
Made in the USA from imported fabric
Coats
Item #5869299
Helpful info:
See details and tips from a salesperson (video)
Petite sizes best fit women 5'4"" & under.
Free Shipping & Returns See more","This updated car coat is cut from luxurious Italian wool cut in a modified A-line silhouette that's both comfortable and flattering.","https://n.nordstrommedia.com/id/sr3/707dbe1b-0d3d-4b36-8166-608f7be3433b.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/blanknyc-faux-suede-drape-front-jacket-regular-plus-size/4784445?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/21b61d5a-9b7e-4dd3-b42b-a09bb75ed40a.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Faux Suede Drape Front Jacket","BLANKNYC","https://shop.nordstrom.com/brands/blanknyc--8779?origin=productBrandLink","BLANKNYC Faux Suede Drape Front Jacket, Main, color, JUNE BUG
Size Info
True to size.
XS=2, S=4-6, M=6-8, L=10-12, XL=14, XXL=16, 1X=14W, 2X=16W, 3X=18W.
Details & Care
A rich faux-suede finish elevates this drape-front jacket that's perfect for topping your chic ensemble.
23"" regular length (size Medium); 25"" length (size 2X)
Asymmetrical front-zip closure
Drape collar
Unlined
90% polyester, 10% spandex or 85% polyester, 8% spandex, 7% polyurethane
Dry clean or machine wash, tumble dry
Imported
Savvy
Item #5489432
Free Shipping & Returns See more","A rich faux-suede finish elevates this drape-front jacket that's perfect for topping your chic ensemble.","https://n.nordstrommedia.com/id/sr3/c714d3d3-a290-4010-bdc6-1a0a3cc53f3b.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/cole-haan-bib-insert-down-feather-fill-coat-regular-petite/4228546?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/f2ebf6cb-f2b7-41bd-b699-d5182af8b2f8.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Cole Haan Bib Insert Down & Feather Fill Coat","COLE HAAN SIGNATURE","https://shop.nordstrom.com/brands/cole-haan-signature--12402?origin=productBrandLink","COLE HAAN SIGNATURE Cole Haan Bib Insert Down & Feather Fill Coat, Main, color, CARBON
Size Info
Regular: True to size.
Runs small; order one size up.
XSP=2P, SP=4-6P, MP=8-10P, LP=12-14P.
Petite: Runs small; order one size up.
Regular & Petite (P): XS=2, S=4-6, M=8-10, L=12-14, XL=16-18.
Details & Care
A bib insert topped with a stand collar adds another layer of cozy warmth to a box-quilted coat insulated with down-and-feather fill and topped with a lofty hood. Ruched side panels nip in the waist to add flattering definition to the silhouette.
40"" regular length (size Medium)
Storm placket with zip/snap closure; inner zip closure
Inner stand collar
Attached drawcord hood
Long sleeves
On-seam front pockets
Lined, with 50% down, 50% feather fill
100% polyester shell
Machine wash, tumble dry
Imported
Available online only
Item #5078563
Helpful info:
See details and tips from a salesperson (video)
Petite sizes best fit women 5'4"" & under.
Free Shipping & Returns See more","","https://n.nordstrommedia.com/id/sr3/ebb056c7-3cea-45a4-9641-cd92b5100ca7.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/caslon-drape-collar-knit-blazer-regular-petite/5184553?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/0b7aba80-4739-4da1-b855-8ad829375070.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Drape Collar Knit Blazer","CASLON®","https://shop.nordstrom.com/brands/caslon--838?origin=productBrandLink","CASLON<SUP>®</SUP> Drape Collar Knit Blazer, Main, color, WHITE
Size Info
True to size.
Regular & Petite (P): XXS=00, XS=0-2, S=4-6, M=8-10, L=12-14, XL=16 (12W-14W), XXL=18 (16W).
Details & Care
A softer, more casual version of your workday blazer is made in a comfy cotton knit with a drapey wing collar and raw-edge seams.
26"" regular front length; 22"" back length (size Medium)
25"" petite front length; 21"" back length (size Medium P)
Wing collar
Long sleeves
Partially lined
100% cotton
Hand wash, dry flat
Imported
Point of View
Item #5784225
Helpful info:
See details and tips from a salesperson (video)
Petite sizes best fit women 5'4"" & under.
Free Shipping & Returns See more","A softer, more casual version of your workday blazer is made in a comfy cotton knit with a drapey wing collar and raw-edge seams.","https://n.nordstrommedia.com/id/sr3/bcb7c23e-1112-4fd2-af67-d7edb19b70b7.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/cole-haan-feather-down-puffer-jacket-with-faux-fur-trim/5490285?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/127a7860-7038-453e-b6eb-988e5f457c6c.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Feather & Down Puffer Jacket with Faux Fur Trim","COLE HAAN","https://shop.nordstrom.com/brands/cole-haan--173?origin=productBrandLink","COLE HAAN Feather & Down Puffer Jacket with Faux Fur Trim, Main, color, BLACK
Size Info
True to size.
XXS=00, XS=0-2, S=4-6, M=8-10, L=12-14, XL=16-18, XXL=20-22.
Details & Care
Impeccably styled and unbeatably warm, this hooded parka comes through on all fronts with sleek detailing on the outside and down-and-feather fill to insulate.
36"" length
Front zip closure with snap storm placket
Fixed hood with faux-fur trim
Front zip pockets
Lined, with 50% feather, 50% down insulation
100% polyester with 43% acrylic, 43% modacrylic, 14% polyester faux-fur trim
Dry clean
Imported
Coats
Item #5970723_1
Free Shipping & Returns See more","Impeccably styled and unbeatably warm, this hooded parka comes through on all fronts with sleek detailing on the outside and down-and-feather fill to insulate.","https://n.nordstrommedia.com/id/sr3/b9dd5fd0-c553-4ce5-bbb4-86b9a00ae21c.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/madewell-travel-buddy-packable-puffer-jacket-regular-plus-size/5364247?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/81e805a3-1625-4de4-8f84-6d6b308175b2.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Travel Buddy Packable Puffer Jacket","MADEWELL","https://shop.nordstrom.com/brands/madewell--11669?origin=productBrandLink","MADEWELL Travel Buddy Packable Puffer Jacket, Main, color, TRUE BLACK
Size Info
True to size.
XXS=000, XS=00-0, S=2-4, M=6-8, L=10-12, XL=14-16, XXL=18 (16W), 2X=20 (18W), 3X=22-24 (20W-24W).
Details & Care
Madewell brought back your favorite travel ride-or-die and made it even more sustainable. Now crafted with recycled fabric, this puffer is filled with PrimaLoft® insulation, a warm-as-down alternative made of 100% recycled content (aka, this jacket = 15 plastic bottles). Swingy and cropped, it has an A-line shape with an adjustable drawstring hem and it packs down into a handy attached neck pillow perfect for long flights.
24 1/2"" length (size Medium)
Front zip closure with snap storm flap
Stand collar
Elastic cuffs
Front pockets
Lined, with PrimaLoft® insulation
100% polyester
Machine wash, tumble dry
Imported
t.b.d.
Item #5897922
Free Shipping & Returns See more","Madewell brought back your favorite travel ride-or-die and made it even more sustainable.","https://n.nordstrommedia.com/id/sr3/091c322f-111e-4eec-9dab-4f8297221031.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/sam-edelman-faux-fur-teddy-coat/5327984?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/ba0119ac-af66-4233-a052-e77a5cbe1bfc.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Faux Fur Teddy Coat","SAM EDELMAN","https://shop.nordstrom.com/brands/sam-edelman--4215?origin=productBrandLink","SAM EDELMAN Faux Fur Teddy Coat, Main, color, BEIGE
Size Info
True to size.
XS=0-2, S=4-6, M=8-10, L=12-14, XL=16-18 (14W), XXL=20-22 (16W).
Details & Care
There's no resisting this teddy coat with its faux-fur texture, oversized lapels and sleek longline silhouette.
33"" length (size Medium)
Front button closure
Notched lapels
Side pockets
Lined
100% polyester faux fur
Dry clean
Imported
Coats
Item #5876137
Free Shipping & Returns See more","There's no resisting this teddy coat with its faux-fur texture, oversized lapels and sleek longline silhouette.",""
"https://shop.nordstrom.com/s/madewell-bonded-fleece-cocoon-coat/5149557?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/7f83acb0-0044-4696-baff-b0f4bc885918.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Bonded Fleece Cocoon Coat","MADEWELL","https://shop.nordstrom.com/brands/madewell--11669?origin=productBrandLink","MADEWELL Bonded Fleece Cocoon Coat, Main, color, HEATHER CARBON
Size Info
True to size.
XXS=000, XS=00-0, S=2-4, M=6-8, L=10-12, XL=14-16, XXL=18 (16W).
Details & Care
A collarless coat of fluffy high-pile bonded fleece like a teddy bear helps you incorporate cuddly texture into your look with its long, clean minimalist cut.
34"" length (size Medium)
Front hook-and-eye closure
Long sleeves with ribbed cuffs
Front pockets
Unlined
100% polyester
Machine wash, tumble dry
Imported
t.b.d.
Item #5763902
Free Shipping & Returns See more","A collarless coat of fluffy high-pile bonded fleece like a teddy bear helps you incorporate cuddly texture into your look with its long, clean minimalist cut.",""
"https://shop.nordstrom.com/s/madewell-estate-cocoon-coat/5406159?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/fe91db6a-8612-4c15-b242-11346092aa79.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Estate Cocoon Coat","MADEWELL","https://shop.nordstrom.com/brands/madewell--11669?origin=productBrandLink","MADEWELL Estate Cocoon Coat, Main, color, MELANGE CAMEL
Size Info
True to size.
XXS=000, XS=00-0, S=2-4, M=6-8, L=10-12, XL=14-16, XXL=18 (16W), 2X=20 (18W), 3X=22-24 (20W-24W).
Details & Care
Made of luxe double-faced Italian fabric, this classic winter coat was designed to keep out the cold (check out the wind-blocking stand collar, placket-covered zip and cozy oversized pockets).
34"" length (size Medium)
Front zip with snap closure
Stand collar
Long sleeves
Front patch pockets
Lined
70% wool, 30% polyamide
Dry clean
Imported
t.b.d.
Item #5926910
Free Shipping & Returns See more","",""
"https://shop.nordstrom.com/s/bernardo-hooded-long-quilted-coat/5424989?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/ed0e4ce5-cfb6-4519-b704-049b5f578288.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Hooded Long Quilted Coat","BERNARDO","https://shop.nordstrom.com/brands/bernardo--4277?origin=productBrandLink","BERNARDO Hooded Long Quilted Coat, Main, color, BLACK
Size Info
True to size.
XS=0-2, S=4-6, M=8-10, L=12-14, XL=16-18 (14W), XXL=20-22 (16W-18W).
Details & Care
A puffer with quilting that accentuates a flattering, fitted silhouette has a cozy ribbed collar and a hood for keeping out the wind on extra-cold days.
42 1/2"" length (size Medium)
Two-way front-zip closure
Stand collar
Drawcord hood
Ribbed storm cuffs
Front snap pockets
Side-seam snap-closure vents
Lined
100% polyester
Machine wash, tumble dry
Imported
Coats
Item #5940201
Free Shipping & Returns See more","A puffer with quilting that accentuates a flattering, fitted silhouette has a cozy ribbed collar and a hood for keeping out the wind on extra-cold days.","https://n.nordstrommedia.com/id/sr3/2fe14891-7cd3-450c-ab7b-e47c280d39bc.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/bernardo-packable-hooded-walker-coat-regular-petite/5266046?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/83e6661a-c444-4bf7-b4f9-e31ff1f2c9ff.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Packable Hooded Walker Coat","BERNARDO","https://shop.nordstrom.com/brands/bernardo--4277?origin=productBrandLink","BERNARDO Packable Hooded Walker Coat, Main, color, OPAL GREY
Size Info
True to size.
Regular & Petite (P): XS=0-2, S=4-6, M=8-10, L=12-14, XL=16-18 (14W), XXL=20-22 (16W-18W).
Details & Care
Mixed quilting and ruched side panels accentuate the shapely silhouette of a convenient packable coat insulated with lightweight synthetic fill. A roomy drawstring hood and zip hand-warmer pockets provide an extra level of warmth while the polished hardware gives it a modern twist.
36"" regular length (size Medium)
Front zip closure
Adjustable hood
Zip hand-warmer pockets
Lined, with 100% polyester fill
100% polyester
Machine wash, tumble dry
Imported
Coats
Item #5836844
Helpful info:
See details and tips from a salesperson (video)
Petite sizes best fit women 5'4"" & under.
Free Shipping & Returns See more","Mixed quilting and ruched side panels accentuate the shapely silhouette of a convenient packable coat insulated with lightweight synthetic fill.","https://n.nordstrommedia.com/id/sr3/9f66fa23-dea6-4f1f-9264-f96b5dd52d77.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/sam-edelman-hooded-puffer-jacket/5270244?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/38dba272-ff93-4beb-bd7f-449175654263.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Hooded Puffer Jacket","SAM EDELMAN","https://shop.nordstrom.com/brands/sam-edelman--4215?origin=productBrandLink","SAM EDELMAN Hooded Puffer Jacket, Main, color, BLACK
Size Info
True to size.
XS=0-2, S=4-6, M=8-10, L=12-14, XL=16-18.
Details & Care
Stand out on wintry days in this classic puffer coat with a sleek sheen and a removable lined hood. The longer length and a stand collar help lock in warmth on blustery days.
35"" length (size Medium)
Front zip closure
Removable drawstring hood
Front zip-welt pockets
Lined, with 100% polyester fill
100% polyester
Machine wash, tumble dry
Imported
Coats
Item #5839760
Free Shipping & Returns See more","Stand out on wintry days in this classic puffer coat with a sleek sheen and a removable lined hood.","https://n.nordstrommedia.com/id/sr3/d340fdde-8931-4606-9a28-bf01ec6e6f22.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/zella-quilted-performance-jacket/5385662?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/7a506dc3-591f-4d97-ac46-227dc3982278.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Quilted Performance Jacket","ZELLA","https://shop.nordstrom.com/brands/zella--5227?origin=productBrandLink","ZELLA Quilted Performance Jacket, Main, color, BLACK
Size Info
XXS=00, XS=0-2, S=4-6, M=8-10, L=12-14, XL=16-18 (14W), XXL=20 (16W).
Details & Care
Knit panels perfect the fit of a quilted performance jacket designed to bring action-ready comfort to your chilly morning run.
24"" length (size Medium)
Front zip closure
Fixed hood
Front zip pockets
Lined, with 100% polyester fill
100% nylon
Machine wash, tumble dry
Imported
Women's Active & Swim
Item #5912453
Free Shipping & Returns See more","Knit panels perfect the fit of a quilted performance jacket designed to bring action-ready comfort to your chilly morning run.","https://n.nordstrommedia.com/id/sr3/20cc0187-5e4d-4374-86a6-3663a857d6ca.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/sam-edelman-water-repellent-faux-fur-trim-puffer-jacket/5384216?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/afac1674-0b5b-49de-b3b8-0d18a2a06c60.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Water Repellent Faux Fur Trim Puffer Jacket","SAM EDELMAN","https://shop.nordstrom.com/brands/sam-edelman--4215?origin=productBrandLink","SAM EDELMAN Water Repellent Faux Fur Trim Puffer Jacket, Main, color, YELLOW
Size Info
True to size.
XXS=00, XS=0-2, S=4-6, M=8-10, L=12-14, XL=16-18 (14W), XXL=20-22 (16W).
Details & Care
A quilted puffer in a length that's just right for the weekday commute or the weekend sidelines is made extra cozy with plush faux fur trimming the hood.
28"" length
Front zip closure
Stand collar; removable hood with 100% acrylic faux-fur trim
Front snap pockets
Water repellent
Lined, with 100% polyester fill
Machine wash, tumble dry
Imported
Coats
Item #5911025
Free Shipping & Returns See more","A quilted puffer in a length that's just right for the weekday commute or the weekend sidelines is made extra cozy with plush faux fur trimming the hood.","https://n.nordstrommedia.com/id/sr3/725bc1fd-d488-4774-9b43-8b4f9c890762.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/canada-goose-trillium-regular-fit-down-parka-with-genuine-coyote-fur-trim/3236693?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/4c29ea7c-7c23-4a23-98b0-fb07de8d6c7a.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Trillium Regular Fit Down Parka with Genuine Coyote Fur Trim","CANADA GOOSE","https://shop.nordstrom.com/brands/canada-goose--7437?origin=productBrandLink","CANADA GOOSE Trillium Regular Fit Down Parka with Genuine Coyote Fur Trim, Main, color, MILITARY GREEN
Size Info
The Regular fit from Canada Goose is cut with a little extra room through the chest and body; ideal for layering.
Details & Care
A cozy genuine coyote fur ruff trims the hood of a water-repellent parka cut for a shapely, flattering fit and filled with lofty duck down for reliable warmth without extra bulk.
34"" length (size Medium)
Front two-way zip closure with snap storm placket
Removable two-way adjustable insulated hood with removable genuine coyote-fur (USA or Canada) trim
Angled fleece-lined welt chest pockets; front snap-flap cargo pockets
Interior pocket
Internal waist drawcord
Internal rib-knit cuffs
DWR (durable water-repellent) finish
Rated for temperatures to -13 degree Fahrenheit
Nylon lining with 625-fill-power down insulation
85% polyester, 15% cotton
Remove fur before dry cleaning
Made in Canada
Coats
Item #503759
Free Shipping & Returns See more","","https://n.nordstrommedia.com/id/sr3/a82df6b9-ce03-459a-a237-932afd9280d6.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/cole-haan-quilted-down-feather-fill-jacket-with-faux-fur-trim-regular-petite/4710013?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/3e82c198-418d-4c03-9917-663ee5671157.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Cole Haan Quilted Down & Feather Fill Jacket with Faux Fur Trim","COLE HAAN SIGNATURE","https://shop.nordstrom.com/brands/cole-haan-signature--12402?origin=productBrandLink","COLE HAAN SIGNATURE Cole Haan Quilted Down & Feather Fill Jacket with Faux Fur Trim, Main, color, BLACK
Size Info
True to size.
XS=2, S=4-6, M=8-10, L=12-14, XL=16-18.
Runs small; order one size up.
XSP=2P, SP=4-6P, MP=8-10P, LP=12-14P, XLP=16-18P.
Details & Care
Stay warm and cozy in the toughest conditions in this plush quilted jacket insulated with a mix of down and feather fill. The faux fur-trimmed collar provides extra protection from the weather.
34"" length (size Medium)
Front zip with snap placket
Stand collar
Long sleeves
100% polyester
Lined, 50% down, 50% feather fill; 75% acrylic, 25% polyester faux fur; 100% polyurethane trim
Machine wash, tumble dry
Imported
Coats
Item #5428896
Helpful info:
See details and tips from a salesperson (video)
Petite sizes best fit women 5'4"" & under.
Free Shipping & Returns See more","Stay warm and cozy in the toughest conditions in this plush quilted jacket insulated with a mix of down and feather fill.","https://n.nordstrommedia.com/id/sr3/961d8fd3-ba7a-4c4e-9254-6b2e380b85a1.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/eileen-fisher-recycled-nylon-coat-unisex-nordstrom-exclusive/5459335?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/63a3a5d6-5a69-44f8-9006-cce8682069e8.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Recycled Nylon Coat","EILEEN FISHER","https://shop.nordstrom.com/brands/eileen-fisher--224?origin=productBrandLink","EILEEN FISHER Recycled Nylon Coat, Main, color, BLACK
Size Info
Unisex.
Women's: XXS/XS=2-8, S/M=8-14, L/XL=16-18.
Men's: XXS/XS=34-38"", S/M=38-42"", L/XL=43-48"" chest sizing.
Details & Care
Fashioned from recycled nylon with a recycled-polyester fill, this oversized coat warms you while making less of an impact on the planet.
40"" length (size Large/X-Large)
Open front
Stand collar
Front patch pockets
Lined, with recycled-polyester fill
100% recycled nylon
Machine wash, line dry
Imported
Pop-In@Nordstrom
Item #5962315
Free Shipping & Returns See more","Fashioned from recycled nylon with a recycled-polyester fill, this oversized coat warms you while making less of an impact on the planet.","https://n.nordstrommedia.com/id/sr3/e64e49f6-64c4-4f11-a691-48bed0388c5a.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/1901-stretch-cotton-twill-blazer-regular-petite/4794277?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/92f42425-62c5-431e-aad6-83f3c347b104.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Stretch Cotton Twill Blazer","1901","https://shop.nordstrom.com/brands/1901--6417?origin=productBrandLink","1901 Stretch Cotton Twill Blazer, Main, color, BLACK
Size Info
True to size.
Details & Care
As comfortable in the conference room as it is in a coffee shop, this cute cotton blazer sports a cheerful check lining that extends to the pocket flaps.
27 1/2"" regular length (size 8); 25 1/2"" petite length (size 8P)
Front button closure
Notch lapel
Long sleeves with four-button cuffs
Front flap pockets
Back vent
Lined
95% cotton, 5% spandex
Dry clean
Imported
Point of View and Petite Focus
This garment was made in a factory that supports women worker empowerment through HERproject, which creates partnerships to enable workplace-based interventions on health, financial inclusion, and gender equality
Item #5497700
Free Shipping & Returns See more","As comfortable in the conference room as it is in a coffee shop, this cute cotton blazer sports a cheerful check lining that extends to the pocket flaps.","https://n.nordstrommedia.com/id/sr3/4b456eff-2c42-41ad-8563-0ab304dd0575.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/canada-goose-ellesmere-arctic-tech-625-fill-power-down-parka-with-genuine-coyote-fur-trim/5324599?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/e285935f-307b-402f-9de2-6ada7dc81b14.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Ellesmere Arctic Tech 625 Fill Power Down Parka with Genuine Coyote Fur Trim","CANADA GOOSE","https://shop.nordstrom.com/brands/canada-goose--7437?origin=productBrandLink","CANADA GOOSE Ellesmere Arctic Tech 625 Fill Power Down Parka with Genuine Coyote Fur Trim, Main, color, BLACK
Size Info
The Regular fit from Canada Goose is cut with a little extra room through the chest and body; ideal for layering.
Details & Care
With an interior drawcord waist and mid-thigh length, this parka offers extreme weather protection for all winter adventurers. A rugged water-resistant shell stands the test of time while 625-fill-power down offers incomparable warmth when temperatures plummet. A ring of genuine coyote fur tops the attached hood, which is lined with cozy fleece for yet another layer of comfort.
36"" length (size Medium)
Two-way front-zip closure with snap storm placket and chin guard
Two-way adjustable and removable down-filled hood with shaped-wire brim and removable genuine coyote-fur (USA) trim
Inset rib-knit thumbhole cuffs
Exterior dual-entry fleece-lined hand-warmer pockets; interior drop-in and mesh pockets
Interior backpack straps allow jacket to be carried hands-free over the shoulders
Articulated sleeves and underarm gussets enhance fit and add range of motion
Interior drawstring waist
Water-resistant
Lined, with 625-fill-power down insulation
84% polyester, 16% cotton
Dry clean
Imported
Coats
Item #5873943
Free Shipping & Returns See more","With an interior drawcord waist and mid-thigh length, this parka offers extreme weather protection for all winter adventurers.","https://n.nordstrommedia.com/id/sr3/bf294026-1ae3-40e8-b648-fec5033e6012.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/bb-dakota-soft-spot-faux-fur-coat/5381101?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/7319cd69-fba6-4292-a77e-992215dd79d8.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Soft Spot Faux Fur Coat","BB DAKOTA","https://shop.nordstrom.com/brands/bb-dakota--3842?origin=productBrandLink","BB DAKOTA Soft Spot Faux Fur Coat, Main, color, TAN
Size Info
True to size.
XS=0, S=2-4, M=6-8, L=10-12.
Details & Care
Cuddly as a hug, the coat to toss on when the chill sets in is fashioned from faux fur with the plush look and feel of shaggy shearling.
Front zip closure
Collarless
Front welt pockets
Lined
100% polyester faux shearling
Hand wash, line dry
Imported
Coats
Item #5908360
Free Shipping & Returns See more","Cuddly as a hug, the coat to toss on when the chill sets in is fashioned from faux fur with the plush look and feel of shaggy shearling.",""
"https://shop.nordstrom.com/s/madewell-passage-jacket/5227657?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/1cb782d0-6516-4212-9b70-2e491c03a1d2.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Passage Jacket","MADEWELL","https://shop.nordstrom.com/brands/madewell--11669?origin=productBrandLink","MADEWELL Passage Jacket, Main, color, DESERT OLIVE
Size Info
If between sizes, order one size up.
XXS=000, XS=00-0, S=2-4, M=6-8, L=10-12, XL=14-16, XXL=18 (16W), 2X=20 (18W), 3X=22-24 (20W-24W).
Details & Care
This military-inspired jacket has clean lines, a stand-up collar and fresh details like an inside pocket that perfectly fits a phone. It is a not-too-heavy piece that you can wear every month of the year.
26"" length (size Medium)
Front zip-and-snap closure
Stand collar
Long sleeves with adjustable snap cuffs
Front patch pockets; chest welt pockets
100% cotton
Machine wash, tumble dry
Imported
t.b.d.
Item #5811755
Free Shipping & Returns See more","This military-inspired jacket has clean lines, a stand-up collar and fresh details like an inside pocket that perfectly fits a phone.",""
